,X,Y,Diff,Target
1022,0.40099102,0.7667498,0.54510593,1
96,0.42275792,0.72303504,0.7166736,0
510,0.3866018,0.787228,0.6025783,0
924,0.40199614,0.7656483,0.41329524,0
384,0.3990167,0.7673809,0.41508454,0
655,0.40257457,0.7586479,0.4392162,0
816,0.40349478,0.755978,0.5763204,1
172,0.39844692,0.7763312,0.3366961,0
204,0.3965756,0.7806024,0.3814181,0
860,0.40694958,0.7504837,0.52007496,0
1437,0.39234254,0.78192365,0.32815576,0
314,0.39940274,0.76507,0.2946269,0
8,0.40085363,0.76243603,0.41443548,0
467,0.40178826,0.75652206,0.6894798,1
148,0.39340973,0.77249604,0.549792,0
132,0.39572826,0.77896494,0.4114108,0
1067,0.39442423,0.78280485,0.4602227,0
188,0.40834132,0.75077754,0.40174672,0
490,0.386719,0.7897681,0.47378913,0
73,0.39851618,0.75497663,0.63673043,1
1621,0.40193492,0.76412725,0.52368444,0
1784,0.40263814,0.75863653,0.40744194,0
1450,0.40361732,0.7594584,0.7244009,1
211,0.40325806,0.7591979,0.4692664,0
241,0.39929473,0.7551928,0.6687948,1
1381,0.3976276,0.77571225,0.40004948,0
1070,0.38393155,0.79261774,0.58945656,0
305,0.41016224,0.75152135,0.4303812,0
1634,0.3982718,0.7653697,0.44701472,0
965,0.4186816,0.74127084,0.6927562,0
1442,0.41415256,0.73238695,0.6162304,0
0,0.40436754,0.7565554,0.5042709,0
1354,0.40051538,0.76335824,0.34494692,0
928,0.4006159,0.762031,0.64156026,0
1546,0.38793576,0.7870138,0.30681205,0
504,0.3983246,0.7660804,0.40037078,0
758,0.39773393,0.7677326,0.58963716,0
1281,0.42195725,0.7192308,0.6828013,0
989,0.40353206,0.7590326,0.38593483,0
381,0.4003025,0.75880015,0.5703726,0
1821,0.38571605,0.78010994,0.61701924,0
91,0.39154533,0.77211314,0.5351084,0
356,0.40409592,0.75535256,0.43638867,0
265,0.39033622,0.77699476,0.4920649,0
1510,0.40885895,0.7544452,0.4761956,0
1001,0.40560228,0.75777566,0.40637946,0
781,0.40412155,0.7591073,0.421882,0
1460,0.39817253,0.7680154,0.32691672,0
270,0.41583562,0.73654014,0.4774445,0
348,0.4015637,0.75965416,0.3390881,0
986,0.39366934,0.7769559,0.4170614,0
331,0.4176053,0.7322591,0.5826164,0
1759,0.40311834,0.7581485,0.36474705,0
934,0.39695513,0.7776086,0.4209396,0
1496,0.3950813,0.77532136,0.53446245,0
471,0.39767006,0.7790079,0.37621045,0
474,0.3931007,0.7784663,0.5718556,0
235,0.40642655,0.7598857,0.425133,0
4,0.41159335,0.7481488,0.44120353,0
1202,0.40080062,0.7619456,0.39283022,0
565,0.41104218,0.7501956,0.44085112,0
549,0.41558826,0.7389431,0.6730608,0
696,0.40143934,0.76610935,0.3686993,0
631,0.4054045,0.7563148,0.45249155,0
391,0.39695805,0.7722964,0.386679,0
263,0.40278545,0.7658375,0.31924963,0
1166,0.38792133,0.77587825,0.55490184,0
393,0.39860028,0.76756364,0.4345704,0
1079,0.41022933,0.75286496,0.41842613,0
83,0.40670815,0.7543449,0.4561913,0
617,0.4166756,0.7359313,0.53125405,0
530,0.39975795,0.76438385,0.4171473,0
730,0.38471517,0.7937038,0.47166708,0
1748,0.38313937,0.7901203,0.5149496,0
605,0.41009876,0.7505928,0.41765386,0
505,0.3941409,0.7831179,0.50650007,0
1351,0.37981784,0.80574423,0.53290516,0
1211,0.39470232,0.7773911,0.38826808,0
52,0.38260645,0.79038966,0.56899273,0
598,0.39764112,0.771947,0.40930295,0
1712,0.40028796,0.7684874,0.5127004,0
357,0.41066155,0.7473586,0.7185004,1
978,0.40289867,0.75867707,0.389217,0
1390,0.39784107,0.76812553,0.44670215,0
546,0.40172878,0.7601584,0.36567783,0
1657,0.38095912,0.80321175,0.48189092,0
992,0.4045086,0.7615961,0.43772078,0
311,0.4007232,0.7624943,0.43201095,0
1509,0.40863392,0.7572214,0.47304994,0
1701,0.41030353,0.743567,0.5028791,0
1507,0.39766183,0.75531834,0.67862433,1
782,0.40045306,0.76188594,0.33141723,0
183,0.3978161,0.76571095,0.46546203,0
439,0.4068146,0.75173295,0.5351726,0
1720,0.3943944,0.78143036,0.35370952,0
370,0.39486885,0.76627845,0.6367816,1
1741,0.41270703,0.74175614,0.53938943,0
54,0.39280468,0.7794252,0.34500703,0
623,0.41296184,0.74588233,0.44386452,0
267,0.39481458,0.7618541,0.9017731,1
363,0.39295152,0.78584725,0.4558267,0
1652,0.38522303,0.79321194,0.36155656,0
709,0.38782984,0.7921701,0.3904713,0
202,0.40893453,0.75476164,0.31768894,0
385,0.4016487,0.761214,0.36953864,0
1023,0.38610157,0.79358226,0.37008366,0
1028,0.39753678,0.77051586,0.42205077,0
104,0.39258552,0.77471876,0.7044777,1
779,0.3892796,0.78003037,0.5034124,1
1359,0.4096385,0.7495483,0.68312675,1
1679,0.39207333,0.77142817,0.59337026,1
735,0.4014748,0.7622417,0.43697044,0
1064,0.38790214,0.7892963,0.37981322,0
917,0.38381788,0.7963351,0.42844602,0
833,0.39929894,0.766086,0.30239898,0
1708,0.3833977,0.78923154,0.5680427,0
118,0.42033327,0.7272972,0.51726085,0
635,0.39203104,0.7791367,0.5301449,0
187,0.3939532,0.7673716,0.8191404,0
29,0.40828738,0.7532454,0.68418074,1
1628,0.38340673,0.79730403,0.5269402,0
1603,0.39982173,0.76425236,0.37502798,0
68,0.40161753,0.75573486,0.7498558,0
1221,0.38629285,0.7960239,0.44877407,0
991,0.4052916,0.7561584,0.35001636,0
459,0.3947911,0.7692733,0.49953577,0
250,0.39221483,0.7836219,0.3918118,0
1579,0.39763913,0.7676348,0.501119,0
962,0.37655976,0.8028895,0.5208422,0
1222,0.3924851,0.77751964,0.4374303,0
217,0.39891008,0.7671394,0.40398088,0
63,0.40457642,0.76342916,0.38905567,0
443,0.39401826,0.77755624,0.6422209,0
1114,0.4080721,0.76070803,0.4502954,0
1645,0.39514923,0.76137525,0.6320268,0
575,0.37981784,0.80574423,0.53290516,0
26,0.41169566,0.73726714,0.5890977,0
1739,0.40878594,0.75559276,0.4288156,0
1164,0.39479995,0.7648582,0.6258081,1
1144,0.41598472,0.73238146,0.45359215,0
167,0.40937895,0.7539065,0.45000526,0
621,0.3962522,0.7733741,0.33050537,0
810,0.4023636,0.7624664,0.42082796,0
1209,0.39610055,0.77061087,0.54386145,1
362,0.41426134,0.7354653,0.5166564,0
971,0.38891324,0.78876776,0.39054066,0
245,0.40149537,0.7607752,0.42745548,0
156,0.39166498,0.7676943,0.6140349,0
170,0.39577112,0.77366215,0.42784786,0
1789,0.39853206,0.7672065,0.39657572,0
854,0.40581208,0.7552189,0.48762113,1
126,0.38885975,0.77651244,0.77035075,1
1793,0.41023755,0.7470251,0.55233777,0
624,0.38743794,0.78886,0.47939184,0
1288,0.4088701,0.75382817,0.3645224,0
1445,0.39677507,0.7523712,0.68700594,0
1137,0.39256042,0.7712697,0.50605005,1
622,0.38574386,0.7890689,0.5904894,0
580,0.39536068,0.76614225,0.4563183,1
831,0.40850812,0.7570882,0.42977127,0
1378,0.39463705,0.77589417,0.40914524,0
1787,0.3814623,0.8010186,0.47736344,0
464,0.4010374,0.75772136,0.34182614,0
1329,0.3851707,0.78993076,0.41011015,0
690,0.39691794,0.78284526,0.41692904,0
417,0.41324398,0.7431681,0.36044306,0
1260,0.40579504,0.75206554,0.4582926,0
930,0.40420702,0.7651195,0.35550606,0
776,0.40169585,0.76172674,0.3627893,0
1096,0.39954108,0.7628193,0.37655476,0
1307,0.39632392,0.7689251,0.38759172,0
49,0.38278827,0.7978931,0.47751835,0
995,0.38850868,0.796876,0.5132778,0
1805,0.42088625,0.7227742,0.5770782,0
792,0.41266444,0.74459136,0.5616925,0
774,0.38332298,0.7999579,0.3999221,0
1349,0.38505927,0.7953706,0.43827954,0
1365,0.3986007,0.7675439,0.40308204,0
1155,0.40341616,0.75966084,0.43606573,0
1815,0.39940792,0.76498246,0.2964805,0
39,0.4020487,0.7647519,0.40107274,0
1717,0.38772002,0.7892191,0.49685532,0
355,0.39243594,0.77125067,0.62356746,1
747,0.42164743,0.72406346,0.5348659,0
1216,0.39693585,0.764825,0.49319476,0
327,0.40278125,0.7657043,0.38502628,0
136,0.3930518,0.7775382,0.5190169,0
1825,0.3873447,0.790204,0.4282828,0
714,0.38379836,0.7932883,0.65116996,0
663,0.39881858,0.7738492,0.4936171,0
1578,0.414975,0.7341025,0.50211596,0
193,0.40142357,0.76274174,0.43633658,0
1675,0.4035002,0.75642526,0.3863491,0
169,0.41046694,0.7466583,0.4604756,0
1014,0.39884606,0.765206,0.37697202,0
916,0.41110846,0.7437147,0.54376125,0
1336,0.3997666,0.76110536,0.35536888,0
1101,0.4053141,0.75460494,0.47767234,0
1273,0.41221613,0.7484059,0.39437258,0
881,0.40556982,0.7602575,0.30107272,0
1693,0.40580094,0.7636338,0.40730277,0
1083,0.40842605,0.7577994,0.37148207,0
1585,0.3949067,0.769335,0.6556017,0
220,0.39451522,0.7817532,0.46195236,0
33,0.40062836,0.7639514,0.4108434,0
1370,0.4019259,0.76345664,0.381359,0
1506,0.41540068,0.7356074,0.5122519,0
371,0.3794856,0.7961712,0.54745275,0
1755,0.40083763,0.7582035,0.68621314,1
1791,0.38628542,0.7791578,0.6049321,0
841,0.4099665,0.74940383,0.38282806,0
515,0.39748418,0.76989174,0.52333367,0
1100,0.40482035,0.76552016,0.46601483,0
219,0.39165682,0.7889271,0.4628796,0
790,0.39346397,0.7713027,0.5936455,0
1060,0.4103384,0.75020987,0.4393459,0
1772,0.39525864,0.7732629,0.5574203,0
1343,0.41108367,0.74808383,0.40644318,0
814,0.40099046,0.7629487,0.62979376,0
1606,0.38386428,0.7989237,0.4301352,0
98,0.4001379,0.76122355,0.40820396,0
1519,0.3919462,0.78039443,0.508434,0
278,0.39842793,0.7748445,0.46308643,0
342,0.40526065,0.75399953,0.41284594,0
1779,0.3859897,0.7939081,0.37653393,0
208,0.3961319,0.77269584,0.4139769,0
361,0.4039136,0.75850445,0.46002418,0
1373,0.39722264,0.77100116,0.44220707,0
582,0.3891741,0.7861225,0.4052966,0
1294,0.38855517,0.7863579,0.4539046,0
1196,0.40542307,0.76152295,0.3453931,0
287,0.41468596,0.74023485,0.6855337,0
797,0.40889624,0.74749374,0.66356933,0
1493,0.39171094,0.7816578,0.4037666,0
596,0.39944053,0.7689568,0.3082454,0
1710,0.4154847,0.745767,0.51111066,0
1605,0.40087333,0.7614266,0.49747407,0
372,0.3951993,0.7752222,0.35702834,0
1518,0.37583572,0.80258334,0.5985979,0
1590,0.3889334,0.77087677,0.7456597,1
988,0.416641,0.73692024,0.64465964,0
1397,0.41531694,0.74130994,0.62623066,0
976,0.37583813,0.7990356,0.6930612,1
1105,0.40236637,0.7574813,0.6562679,0
513,0.39494413,0.76443684,0.6325546,1
308,0.4042438,0.7644543,0.4250605,0
431,0.39719453,0.77001673,0.39666826,0
266,0.3980301,0.7693118,0.46243346,0
1321,0.4118033,0.75436914,0.64356774,1
1626,0.41628817,0.7419581,0.5619445,0
801,0.40182015,0.76322156,0.47755417,0
826,0.40889028,0.75608575,0.5579792,0
968,0.40396515,0.7607704,0.4436887,0
634,0.39609528,0.7737462,0.34182236,0
1121,0.4193916,0.73418075,0.6716641,0
1593,0.39219072,0.7671837,0.71278286,1
1549,0.4073276,0.7570194,0.39336646,0
1547,0.40462133,0.76593196,0.41504407,0
1324,0.40183914,0.7617542,0.3533377,0
556,0.3957128,0.76572937,0.52163666,0
1654,0.4022817,0.76075107,0.3585032,0
1192,0.3754074,0.7973127,0.61091435,0
913,0.4088604,0.7521355,0.5567928,1
252,0.40325877,0.7633807,0.37455994,0
410,0.40434107,0.7443111,0.71247274,1
1487,0.3924138,0.7827643,0.46083772,0
1134,0.4039243,0.75676095,0.4010732,0
1436,0.4035256,0.7656365,0.49327773,0
591,0.3937259,0.7860502,0.5291813,0
166,0.38186643,0.79099137,0.5205549,0
2,0.39589727,0.7673525,0.53284115,0
871,0.39452204,0.77605367,0.3703713,0
17,0.40360418,0.756787,0.7057924,1
958,0.4278936,0.720895,0.7866616,0
720,0.41486552,0.7407594,0.65925026,0
528,0.40946588,0.75263137,0.3941538,0
1644,0.39992255,0.7633723,0.50901943,0
832,0.41019306,0.749776,0.45343864,0
1081,0.40712544,0.7506597,0.49030268,0
544,0.3865505,0.793064,0.42675862,0
1804,0.39639276,0.7823625,0.44665134,0
1572,0.3996699,0.77331936,0.57004863,1
1536,0.4034004,0.7524253,0.7346963,1
959,0.38476482,0.7948266,0.44508117,0
1714,0.40001115,0.76730585,0.5163913,1
542,0.40857616,0.7458231,0.5708863,0
1090,0.39775354,0.76913154,0.3522426,0
72,0.38806814,0.7897426,0.34333098,0
940,0.39696354,0.7718892,0.4597549,0
1564,0.40431446,0.7653419,0.34510523,0
1653,0.40263304,0.7613692,0.48884267,0
1304,0.408036,0.73468655,0.9903923,1
1039,0.408041,0.75737,0.2574796,0
1224,0.40894803,0.7557018,0.34966138,0
874,0.38843673,0.7895036,0.4062143,0
671,0.397217,0.77577394,0.39765865,0
45,0.39633164,0.7816473,0.49305537,0
1530,0.4084334,0.7487335,0.60382456,0
753,0.39658368,0.7797427,0.351161,0
1149,0.38750437,0.77827054,0.7475428,1
285,0.40213984,0.75946784,0.46677974,0
333,0.3812514,0.8026814,0.47885203,0
243,0.4130446,0.736478,0.47123495,0
1254,0.40096968,0.77051944,0.4496181,0
1300,0.40588912,0.7561423,0.35483244,0
1692,0.4039941,0.7583312,0.49600813,0
1766,0.39611194,0.7607078,0.5692853,1
478,0.38677198,0.78808475,0.46734795,0
1713,0.40479437,0.7642167,0.3996639,0
197,0.38198176,0.80109626,0.40923363,0
324,0.3940519,0.7782877,0.42587125,0
1247,0.41156176,0.7494596,0.46926293,0
771,0.3918325,0.7825813,0.40279874,0
1561,0.38643035,0.79360366,0.4379684,0
1072,0.41280854,0.7425964,0.4797984,0
1684,0.4040911,0.7527804,0.38735256,0
839,0.40029967,0.7610283,0.5423896,0
1086,0.40826237,0.74634165,0.41994485,0
70,0.4076887,0.7561099,0.48785424,0
1655,0.4047305,0.7542516,0.45494455,0
425,0.3848766,0.79485023,0.4715807,0
886,0.40119165,0.76454854,0.5374179,1
682,0.40811914,0.7557044,0.36188605,0
872,0.39627343,0.7705333,0.48841998,0
731,0.40164396,0.76087075,0.44035846,0
1278,0.3973313,0.78010523,0.45372182,0
1282,0.39528498,0.7730159,0.36318907,0
258,0.40397075,0.75366014,0.32132354,0
820,0.3956121,0.7745179,0.5966687,0
349,0.39080858,0.7910308,0.5121734,0
1616,0.3997451,0.76526153,0.36096933,0
1607,0.4047622,0.7585675,0.45422995,0
710,0.4056811,0.7523268,0.55389243,0
435,0.3888032,0.7887981,0.35577437,0
1249,0.40596706,0.75168157,0.46560013,0
1591,0.37136862,0.8114408,0.5965415,0
1374,0.3831427,0.7997494,0.473393,0
496,0.3869057,0.7919792,0.40094993,0
479,0.39403698,0.77685076,0.40319046,0
1363,0.3976186,0.77914536,0.37764454,0
1316,0.38764483,0.79216766,0.4285185,0
1276,0.42390642,0.72668314,0.78748864,0
1018,0.41276872,0.75034606,0.50637406,0
880,0.39168325,0.79043305,0.50536376,0
316,0.3875495,0.7895687,0.35289407,0
125,0.397114,0.7654289,0.6635307,1
1048,0.40674737,0.7541363,0.44603547,0
540,0.4176068,0.73914254,0.52303797,0
1399,0.40551406,0.74915963,0.49809518,0
1074,0.4019259,0.7672897,0.38913336,0
1424,0.40043643,0.76202893,0.32650104,0
36,0.3958096,0.7782585,0.3771949,0
309,0.40343106,0.7555885,0.42761204,0
1770,0.3994522,0.76137835,0.74761266,0
1142,0.41985345,0.73164135,0.64363253,0
1455,0.40058059,0.76534164,0.48288357,0
449,0.39135432,0.78193414,0.42399323,0
178,0.4091326,0.746039,0.52766734,0
94,0.3970878,0.76900446,0.3827286,0
998,0.38873568,0.79126763,0.39329246,0
1013,0.39463082,0.7850922,0.43363392,0
1136,0.40967956,0.7448123,0.4314946,0
215,0.3984217,0.7668005,0.39161822,0
1669,0.39365992,0.7761643,0.43218967,0
1135,0.3884517,0.7771775,0.7184857,1
1761,0.37059096,0.8131799,0.6012332,0
1747,0.39984939,0.7667437,0.56349266,0
887,0.40731645,0.7559834,0.44747102,0
638,0.4067859,0.7560019,0.3021811,0
612,0.4024208,0.7576712,0.46315596,0
1009,0.40703633,0.75262696,0.4410343,0
1411,0.40379053,0.757781,0.55922437,0
1696,0.40016073,0.7626703,0.38454664,0
1469,0.41860774,0.735509,0.5526793,0
1822,0.40118983,0.75808764,0.71124357,1
865,0.39384073,0.77334845,0.44167528,0
1812,0.4104316,0.74994427,0.4851911,0
1252,0.41214573,0.7401883,0.5431536,0
1597,0.3831716,0.7904567,0.5149603,1
974,0.39468217,0.77777225,0.4576377,0
649,0.39000767,0.787681,0.43586817,0
1020,0.3944343,0.76745147,0.49555957,0
1068,0.4008461,0.7631718,0.5096971,0
594,0.384911,0.7911809,0.40438294,0
1396,0.4098157,0.7489367,0.3919247,0
705,0.4100278,0.74733764,0.57347506,0
1571,0.40385127,0.75708675,0.55761486,0
901,0.39228415,0.7804151,0.45854118,0
1503,0.39327878,0.77292335,0.48859486,0
679,0.4000635,0.7635569,0.45006904,0
37,0.41356868,0.74287784,0.61548585,0
793,0.4042213,0.76271135,0.28965968,0
1189,0.3967479,0.78015864,0.37927994,0
1118,0.40267524,0.7602124,0.47628227,0
656,0.41743374,0.73872983,0.47496277,0
1778,0.406192,0.75992525,0.44428247,0
571,0.3950066,0.77186316,0.37545997,0
397,0.40152258,0.7632354,0.4500514,0
1773,0.41476962,0.7416115,0.5436236,0
942,0.39855242,0.7667561,0.41781923,0
426,0.40244135,0.75886154,0.41072008,0
18,0.39174697,0.7836919,0.38087615,0
604,0.40123814,0.7701808,0.43018332,0
569,0.39747328,0.76828986,0.42930984,0
1525,0.38585687,0.7966073,0.46437213,0
1353,0.39122692,0.78105885,0.44845262,0
644,0.41586643,0.73895484,0.6285592,0
1480,0.40802568,0.75436443,0.50664496,0
818,0.40557727,0.7590148,0.3316376,0
1125,0.41698533,0.742529,0.6587928,0
1119,0.40567777,0.7562467,0.3977939,0
421,0.41049948,0.7467932,0.5031269,0
960,0.40706939,0.748776,0.51064533,0
1325,0.3925408,0.78761125,0.4491283,0
1239,0.39822206,0.7679901,0.5082447,0
1153,0.41355816,0.74835235,0.49859607,0
1203,0.41617933,0.7406604,0.4332116,0
264,0.41283652,0.7481228,0.5098109,0
442,0.40587255,0.75452733,0.46915823,0
1472,0.39381227,0.77550393,0.5188978,0
1707,0.39277762,0.779157,0.6621577,0
1659,0.4076111,0.75319386,0.31424856,0
1426,0.4030509,0.75649214,0.40483338,0
1303,0.3987075,0.7714714,0.41332594,0
57,0.39625585,0.7602956,0.60169756,1
694,0.38149938,0.79574746,0.47718674,0
1053,0.41120732,0.7542349,0.48081344,0
1315,0.40157863,0.7634026,0.5011478,0
294,0.40357003,0.75794023,0.38931993,0
798,0.4019634,0.7606752,0.5153691,0
762,0.39736706,0.76980597,0.4275669,0
1743,0.4234915,0.7276768,0.764094,0
103,0.40104964,0.7677312,0.60806674,0
1080,0.40686336,0.75388896,0.35870188,0
1179,0.40910527,0.7540886,0.47264785,0
877,0.38982478,0.78359336,0.4162354,0
990,0.40179914,0.761886,0.5116559,0
1814,0.4116868,0.7392768,0.55346805,0
1686,0.4081958,0.7507666,0.4847968,0
1627,0.40509194,0.7543024,0.5382891,0
1483,0.40420574,0.7545835,0.31048593,0
1338,0.4073528,0.7541134,0.41169366,0
246,0.39506277,0.7747482,0.38341042,0
1041,0.40716034,0.7591615,0.31279844,0
273,0.408272,0.7558757,0.48086816,0
203,0.41363627,0.7416447,0.5358577,0
1097,0.3997731,0.7680072,0.42122215,0
669,0.3973483,0.7719536,0.42828476,0
1206,0.40999955,0.7393649,0.7490797,0
592,0.39214343,0.7603314,0.8026207,1
848,0.3916548,0.77621865,0.45926824,0
786,0.3852666,0.79241085,0.51259553,0
1816,0.39727628,0.76987505,0.37190077,0
1323,0.38644576,0.7766445,0.833062,1
99,0.40008262,0.7723176,0.40229297,0
181,0.38853028,0.7829274,0.55444324,0
937,0.39422387,0.7764883,0.4692611,0
1532,0.40270448,0.7613597,0.51258785,0
835,0.39256236,0.7739246,0.6931037,1
633,0.39975676,0.77699614,0.39167833,0
1440,0.40437585,0.76324046,0.5672152,0
507,0.3948695,0.78367186,0.44109467,0
601,0.3926923,0.7801374,0.33812526,0
724,0.38706702,0.789497,0.3256119,0
61,0.40900326,0.74373835,0.41411492,0
717,0.3805966,0.7882727,0.8769081,1
1242,0.40114307,0.76473594,0.5434498,0
119,0.40558586,0.75388956,0.4636127,0
673,0.40429714,0.7653886,0.34540725,0
1255,0.40845457,0.7565163,0.445067,0
529,0.409133,0.7449258,0.63476974,0
858,0.40714353,0.758075,0.33187538,0
15,0.3999548,0.7626552,0.43656427,0
35,0.40007332,0.76581025,0.5649378,0
1046,0.40861157,0.7572956,0.42460874,0
1599,0.40132648,0.75628996,0.3304979,0
345,0.37863335,0.79220587,0.6331594,1
661,0.3992851,0.7681286,0.38563785,0
160,0.38996178,0.785729,0.36472717,0
1824,0.3855408,0.79513186,0.4011863,0
344,0.39589387,0.76896065,0.903097,1
1333,0.4086787,0.75581044,0.45164177,0
275,0.39621598,0.77321935,0.43164945,0
149,0.40143508,0.76820964,0.44436732,0
1181,0.42109388,0.72688437,0.7017827,0
1715,0.38810888,0.7830111,0.52747846,0
1528,0.4165271,0.74150836,0.46541077,0
966,0.4089326,0.744695,0.41369593,0
1673,0.40129784,0.7599368,0.43493077,0
290,0.38258165,0.78899944,0.80252624,1
93,0.40643126,0.7530457,0.4983742,0
1449,0.40185353,0.7616697,0.4400486,0
1656,0.4006673,0.7597255,0.3816596,0
468,0.41188678,0.74479157,0.35853192,0
955,0.3955298,0.7676931,0.78288853,0
1128,0.3863111,0.7920527,0.42348397,0
1227,0.40419775,0.76366895,0.5248961,0
358,0.40470716,0.7543852,0.44937882,0
1352,0.39969027,0.7635578,0.30419022,0
708,0.41477752,0.7402605,0.5251951,0
1238,0.40052074,0.76866186,0.36452535,0
196,0.39049023,0.7839669,0.39257005,0
1419,0.41004092,0.74098563,0.640441,0
677,0.40468803,0.7525578,0.6504644,0
1719,0.4110148,0.747969,0.63748914,1
1085,0.40761986,0.7524072,0.3832013,0
925,0.39825577,0.76598847,0.23226742,0
353,0.40290144,0.7611218,0.39474192,0
1054,0.39639658,0.7732179,0.55197144,0
927,0.3975493,0.7726086,0.36312473,0
1447,0.40647873,0.75787765,0.48538128,0
59,0.4073151,0.75972915,0.38959184,0
525,0.4145502,0.7373796,0.63391995,0
66,0.38261646,0.78679246,0.8090146,1
1147,0.40593037,0.7615943,0.3675307,0
674,0.38319165,0.78968596,0.50293225,0
14,0.40490836,0.7565546,0.63025945,0
1031,0.39933103,0.7641833,0.32632515,0
1749,0.40400952,0.76345915,0.3985146,0
751,0.38839522,0.78590375,0.43064573,0
303,0.39901948,0.7648693,0.82952607,0
568,0.39027244,0.7781062,0.64249825,1
1473,0.39053228,0.7849677,0.36064756,0
1236,0.3914707,0.77446,0.5550925,0
1494,0.404856,0.76185554,0.36212674,0
1309,0.4005796,0.7635356,0.43002698,0
1367,0.4039618,0.7523573,0.73976463,1
657,0.39574236,0.7742533,0.44089574,0
164,0.39228362,0.7770125,0.43357998,0
1163,0.3931401,0.7832149,0.51552427,0
1229,0.38991997,0.79415137,0.4891557,0
113,0.39015585,0.783485,0.371734,0
1764,0.38905862,0.7753155,0.61269546,0
388,0.3963803,0.77370095,0.40375477,0
1341,0.3886593,0.7895549,0.4569741,0
1444,0.40182847,0.7579246,0.43698117,0
885,0.4060008,0.75067574,0.48851722,0
941,0.38481534,0.7874267,0.43636405,0
1368,0.3994916,0.7751397,0.43745553,0
1647,0.4103521,0.7467389,0.54785854,0
1716,0.409774,0.7478976,0.33743355,0
41,0.40622422,0.75327814,0.41995618,0
1285,0.40168554,0.76371974,0.4987087,0
788,0.40808713,0.7501823,0.36292374,0
1454,0.3809674,0.798484,0.5191402,0
1827,0.396681,0.7667955,0.63941014,1
1788,0.4059454,0.7601083,0.35883585,0
317,0.41111684,0.74450207,0.46626115,0
1150,0.38925156,0.7866635,0.36394367,0
1662,0.42011258,0.7309889,0.7380525,0
1680,0.38843817,0.7817531,0.49361733,0
1471,0.40398648,0.76489747,0.37197617,0
108,0.3976307,0.7802996,0.39146134,0
1439,0.4156266,0.732093,0.51157695,0
282,0.39649597,0.77195394,0.35641375,0
134,0.38724226,0.79108673,0.40499318,0
485,0.39729849,0.7642818,0.506666,0
1248,0.3977688,0.77903426,0.35594124,0
1021,0.39933598,0.762836,0.6355675,1
74,0.3860887,0.792484,0.42871404,0
1032,0.401674,0.75879216,0.29959717,0
1681,0.38615873,0.79067844,0.49296126,0
1423,0.3783196,0.7920778,0.6223087,1
1798,0.40456155,0.75777435,0.41881853,0
404,0.40888453,0.75168806,0.5970113,0
3,0.39686018,0.7809107,0.4602937,0
1586,0.41467717,0.74192053,0.6470606,0
13,0.392551,0.7789252,0.42268983,0
1550,0.3948065,0.7769045,0.40862504,0
179,0.40764815,0.7601511,0.36215207,0
1346,0.40665233,0.7517571,0.4565338,0
804,0.40228316,0.7704873,0.3145455,0
1421,0.40384212,0.7560646,0.41218185,0
721,0.4039092,0.7617382,0.46630415,0
1270,0.40761662,0.74985874,0.6114367,1
1124,0.39129913,0.78413624,0.38068286,0
1049,0.40466225,0.76423275,0.3044927,0
1042,0.37172738,0.8116406,0.58837265,0
695,0.4002048,0.7622192,0.32784232,0
1231,0.40979832,0.7509464,0.38231665,0
1754,0.40989506,0.7534407,0.46850678,0
1120,0.38632575,0.7920242,0.45567775,0
1478,0.40560958,0.7567415,0.48072073,0
780,0.40002832,0.7671018,0.40558952,0
1103,0.38594458,0.77885026,0.6281163,0
1446,0.40250188,0.76350856,0.50912416,0
239,0.41067296,0.7496961,0.44460854,0
1051,0.4218177,0.7231453,0.5762752,0
1122,0.38278303,0.795815,0.4798408,0
1744,0.38454956,0.78955096,0.3888688,0
909,0.40078914,0.7633104,0.4235404,0
977,0.39943218,0.7629056,0.30941373,0
302,0.38710847,0.7819941,0.44223925,0
378,0.3981868,0.76603043,0.54686064,0
837,0.41149637,0.74643725,0.6895589,1
836,0.39812565,0.7673892,0.49724343,0
415,0.41122442,0.74909884,0.46632534,0
1141,0.41541097,0.7409211,0.43559512,0
428,0.38897425,0.7873605,0.49897692,0
1474,0.4089138,0.7517245,0.54388326,0
1407,0.40398896,0.7643989,0.47095236,0
607,0.39905438,0.77352124,0.38475552,0
1661,0.39319825,0.78019583,0.37167132,0
1094,0.4061585,0.7475725,0.47911158,0
894,0.4034321,0.75382686,0.37931436,0
614,0.3963648,0.7645144,0.5951499,1
1326,0.3914123,0.7906933,0.47328556,0
573,0.39615163,0.7729593,0.44780266,0
861,0.40766075,0.76164496,0.42848143,0
1631,0.40804708,0.74894875,0.50283086,0
1357,0.38756132,0.7892228,0.30888227,0
447,0.41344044,0.74236894,0.37119442,0
1358,0.39603832,0.7813754,0.3898766,0
1418,0.39802578,0.7719346,0.35629404,0
230,0.4006119,0.7685483,0.4300711,0
185,0.4116469,0.74746895,0.37434798,0
1521,0.39146468,0.7801821,0.46690062,0
1004,0.4130671,0.7466753,0.45556387,0
1361,0.4149984,0.74672335,0.6234502,0
42,0.40265554,0.7547401,0.71649945,1
629,0.41282374,0.7422542,0.35871285,0
312,0.40324983,0.7554035,0.5448303,0
1595,0.40932715,0.74180335,0.62340915,0
1171,0.3966083,0.7670391,0.49800572,0
419,0.39265788,0.7805821,0.40292004,0
